序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
50,001268,联合精密,9.991039276123047,24.55,334009008,2315988497.35,3699750474.85,15.183320999145508,30613850,130051,130051,0,3/2,1,家电零部,20260826
51,001258,立新能源,10.008136749267578,13.52,1586435696,12618508153.68,12618666594.56,13.539796829223633,159609602,131451,131451,0,1/1,1,电力,20260826
52,603615,茶花股份,9.988180160522461,18.61,167100707,4500270200.0,4500270200.0,3.8258790969848633,89442618,131847,131847,0,1/1,1,家居用品,20260826
1,000017,深中华A,9.974424362182617,8.6,497483920,3791068778.6,5926990380.8,13.12454891204834,122828863,092500,095812,1,4/4,4,饰品,20260825
2,002084,海鸥住工,10.126582145690918,4.35,11115020,2804159822.7,2810343808.7999997,0.3963761329650879,195710950,092500,092500,0,2/2,2,家居用品,20260825
3,002445,中南文化,10.089020729064941,3.71,20938572,8778803167.33,8817213958.56,0.2385128289461136,233229075,092500,092500,0,2/2,2,通用设备,20260825
4,600984,建设机械,10.022271156311035,4.94,68324152,6209796989.500001,6209796964.8,1.1002638339996338,162802195,092502,092502,0,2/2,2,工程机械,20260825
5,002880,卫光生物,10.0,22.55,78240666,5114340000.0,5114340000.0,1.539973497390747,23159977,093012,093012,0,4/2,1,生物制品,20260825
6,600508,上海能源,10.020242691040039,10.87,423240480,10998322524.0,10998322524.0,3.862980842590332,33752002,093029,102544,1,2/2,2,煤炭开采,20260825
7,000428,华天酒店,9.923664093017578,4.32,76787310,4401760320.0,4401760320.0,1.779201865196228,93092302,093148,093148,0,1/1,1,酒店餐饮,20260825
8,600127,金健米业,10.047281265258789,9.31,2715416624,5975001759.58,5975001740.96,46.16722869873047,28919857,093154,145503,7,7/5,1,农产品加,20260825
9,605303,园林股份,10.014443397521973,22.85,83424017,3684274772.8,3684274772.8,2.2837131023406982,76101925,093212,093512,2,1/1,1,基础建设,20260825
10,000796,凯撒旅业,10.0,4.18,167037951,5562584888.299999,6703837652.16,3.0495293140411377,42638090,093251,093315,1,1/1,1,旅游及景,20260825
11,002949,华阳国际,9.991158485412598,12.44,266158340,1889954911.84,2439333301.8399997,14.240029335021973,7777488,093315,111933,10,1/1,1,工程咨询,20260825
12,600371,万向德农,10.02538013458252,8.67,406261424,2536651260.0,2536651260.0,16.272275924682617,46891660,093319,133249,4,6/3,1,种植业,20260825
13,300642,透景生命,20.0,16.2,178732721,2230830250.2,2628810304.2,8.18323040008545,53800200,093324,093324,0,1/1,1,医疗器械,20260825
14,600698,湖南天雁,9.969788551330566,7.28,230836543,6045688674.4800005,7779682659.84,3.8663458824157715,44127428,093410,093410,0,1/1,1,汽车零部,20260825
15,002041,登海种业,10.00981330871582,11.21,931125392,9864800000.0,9864800000.0,9.63973331451416,8143538,093415,144427,3,6/3,2,种植业,20260825
16,603360,百傲化学,9.984025001525879,13.77,157842229,9724699715.58,9724699632.96,1.651909589767456,34048321,093518,093533,1,1/1,1,农化制品,20260825
17,600470,六国化工,10.018552780151367,5.93,206076496,3093088000.0,3093088000.0,6.776531219482422,78405351,093523,093705,1,1/1,1,农化制品,20260825
18,003040,楚天龙,10.021322250366211,15.48,678449056,7072041993.84,7138384784.64,9.913867950439453,160849088,093548,093548,0,3/3,3,通信设备,20260825
19,600838,上海九百,10.013717651367188,8.02,110387309,3215073487.62,3215073511.68,3.4841597080230713,44266646,093650,093708,1,1/1,1,一般零售,20260825
20,600281,华阳新材,10.0217866897583,5.05,158661819,2597730226.25,2597730261.6,6.229799747467041,49350039,093946,101143,2,1/1,1,小金属,20260825
21,603095,越剑智能,9.993292808532715,16.4,291867280,4235614879.9999995,4235614879.9999995,7.050419330596924,71651600,094037,100352,1,10/5,1,专用设备,20260825
22,603079,圣达生物,9.97624683380127,13.89,213084522,2625621477.36,2625621477.36,8.403953552246094,93712357,094229,094229,0,8/4,1,化学制品,20260825
23,002742,冀衡医药,10.117647171020508,4.68,221288284,2451950855.64,3201597584.64,9.226219177246094,36986456,094306,094306,0,1/1,1,化学制药,20260825
24,002412,汉森制药,9.991079330444336,12.33,1236227040,6138428850.0,6204456000.0,21.265901565551758,117349788,094536,094536,0,5/5,5,中药Ⅱ,20260825
25,600103,青山纸业,10.139860153198242,3.15,513461552,6968836498.05,7058604268.8,7.509376525878906,33846772,094537,094537,0,1/1,1,造纸,20260825
26,603395,红四方,10.019268035888672,28.55,375668736,1855750000.0,7423000000.0,20.862396240234375,93508244,094713,094713,0,7/4,1,农化制品,20260825
27,603113,金能科技,10.0401611328125,5.48,188585335,4649728575.68,4649728619.52,4.19357442855835,61131674,094836,094836,0,1/1,1,化学原料,20260825
28,002907,华森制药,9.993012428283691,15.74,254303035,5336578546.74,6572966076.8,4.9629011154174805,87843366,094906,094906,0,1/1,1,中药Ⅱ,20260825
29,000695,滨海能源,10.035842895507812,15.35,299793120,3404800983.65,3557395333.65,9.000675201416016,89465924,095300,095951,1,1/1,1,电池,20260825
30,000566,海南海药,9.955751419067383,4.97,489612704,6444776096.009999,6447904646.4,7.843836307525635,128748222,095403,095403,0,1/1,1,化学制药,20260825
31,688169,石头科技,20.0,135.0,2557389040,35039400930.0,35039400930.0,7.472938537597656,98149860,095450,100320,3,1/1,1,小家电,20260825
32,603318,水发燃气,9.989258766174316,10.24,739024992,4700886261.76,5679853731.84,16.243764877319336,88163624,095639,100548,2,3/2,1,燃气Ⅱ,20260825
33,600785,新华百货,9.990663528442383,11.78,783600368,3721111069.7599998,3721111069.7599998,22.599348068237305,32046547,095650,140008,1,3/3,3,一般零售,20260825
34,002703,浙江世宝,9.979209899902344,15.87,1159846928,9300582934.38,13055175934.08,12.889159202575684,62815586,095806,102206,5,1/1,1,汽车零部,20260825
35,600936,北投科技,9.935205459594727,5.09,477401360,8505523556.51,8505523561.599999,5.7351484298706055,87405067,095822,101801,2,1/1,1,IT服务Ⅱ,20260825
36,000779,甘咨询,10.0,10.01,608006768,4652444716.92,4652942854.559999,13.598295211791992,181897495,095830,095830,0,1/1,1,工程咨询,20260825
37,002081,金 螳 螂,10.0,5.5,1145819008,14543338502.0,14604280328.0,8.306427955627441,168428150,095945,095945,0,10/5,1,装修装饰,20260825
38,002418,康盛股份,10.05434799194336,4.05,374789456,4602408003.9,4602420000.0,8.320642471313477,51021944,100009,103621,1,1/1,1,家电零部,20260825
39,603637,镇海股份,10.039215087890625,14.03,162502906,3348762854.31,3348762854.31,4.995213508605957,82260696,100128,100304,1,4/2,1,专业工程,20260825
40,002837,英维克,10.009132385253906,60.23,5646530048,68255050801.39,76921638195.36,8.51327896118164,326130693,100548,111236,1,1/1,1,专用设备,20260825
41,002713,东易日盛,10.055248260498047,9.96,149460356,5243948276.76,9475995632.640001,2.991664409637451,38510340,101124,101136,1,1/1,1,装修装饰,20260825
42,000070,特发信息,9.993155479431152,16.07,833419104,13767603548.87,13955074610.08,6.255198001861572,121344570,101548,101548,0,1/1,1,通信设备,20260825
43,002686,亿利达,10.0,6.82,252138103,3565010811.56,3861750907.52,7.3277177810668945,36685462,101939,101939,0,3/2,1,通用设备,20260825
44,002947,恒铭达,10.001845359802246,59.61,687782592,11820886418.28,15246386274.96,6.042917251586914,111229577,103642,105100,2,1/1,1,消费电子,20260825
45,002094,青岛金王,10.064239501953125,5.14,185731183,3548931241.8599997,3551213417.2799997,5.409899711608887,28577886,103654,103654,0,1/1,1,家居用品,20260825
46,600829,人民同泰,9.978307723999023,10.14,416052672,5880070373.58,5880070322.88,7.338248252868652,108536146,105903,130618,1,1/1,1,医药商业,20260825
47,000560,我爱我家,10.138248443603516,2.39,657564176,5588862503.66,5629647026.72,12.181095123291016,67197414,111212,111212,0,1/1,1,房地产服,20260825
48,002855,捷荣技术,10.0,11.0,50633745,2708499552.0,2710616502.0,1.9347530603408813,36550800,111406,111406,0,1/1,1,消费电子,20260825
49,600714,金瑞矿业,10.006373405456543,17.26,420095184,4973922471.9800005,4973922454.72,9.202391624450684,72804233,130112,130112,0,1/1,1,化学原料,20260825
50,603687,大胜达,10.0,14.41,214250615,7925959160.24,7925959275.52,2.868920087814331,62349188,130115,130115,0,1/1,1,包装印刷,20260825
51,002821,凯莱英,10.001916885375977,172.23,2807272416,54604463663.34,62117069782.56,5.368891716003418,158255257,130142,130142,0,1/1,1,医疗服务,20260825
52,300922,天秦装备,19.988309860229492,20.53,331482032,2591422017.77,3302299361.4,13.68289566040039,47246510,130721,130721,0,1/1,1,地面兵装,20260825
53,300097,智云股份,20.045557022094727,10.54,453799968,2780772584.64,3121807522.8799996,17.701221466064453,30687210,130948,130948,0,1/1,1,自动化设,20260825
54,603758,秦安股份,9.981851577758789,12.12,485242720,5249366513.88,5249366501.759999,9.602992057800293,5992128,131301,145134,5,13/7,1,汽车零部,20260825
55,003018,金富科技,10.0,45.98,882941184,13081841206.939999,14435420264.32,7.1574578285217285,114700558,131336,131336,0,3/2,1,包装印刷,20260825
56,003021,兆威机电,10.006046295166016,72.78,416117024,15090157019.64,19473937467.0,2.884432792663574,76038797,131936,131936,0,1/1,1,电机Ⅱ,20260825
57,002963,豪尔赛,10.016242027282715,20.32,212936519,3034595647.84,3055313777.6,7.360971927642822,9889744,132521,132521,0,1/1,1,装修装饰,20260825
58,603217,元利科技,9.996126174926758,28.39,174897121,5907606964.0,5907606964.0,3.0933427810668945,84549309,133652,133652,0,1/1,1,化学制品,20260825
59,002451,摩恩电气,10.013531684875488,8.13,258714360,3570281370.0000005,3582647100.0000005,7.722817897796631,63191238,133654,133748,1,1/1,1,电网设备,20260825
60,002259,升达林业,9.973752975463867,4.19,114220104,3152255438.7300005,3152255459.6800003,3.7968430519104004,26255378,134645,134645,0,1/1,1,燃气Ⅱ,20260825
61,600172,黄河旋风,9.98427677154541,13.99,2449812112,17951948525.920002,20176160875.2,14.433436393737793,185911711,135018,135530,1,1/1,1,通用设备,20260825
62,000659,珠海中富,10.038609504699707,2.85,105634481,3664252182.0,3664252204.8,3.0228984355926514,27258255,140203,140203,0,1/1,1,包装印刷,20260825
63,002478,常宝股份,10.015897750854492,6.92,325471696,5002259451.96,6233565230.08,6.796586513519287,67019639,143318,143318,0,1/1,1,特钢Ⅱ,20260825
64,603912,佳力图,10.060606002807617,9.08,361157856,4924322713.2,4924322695.04,7.617812633514404,42120639,143419,143419,0,1/1,1,通用设备,20260825
65,600605,汇通能源,10.016555786132812,26.58,206951566,5482986962.82,5482986962.82,3.8956778049468994,9544878,144153,144153,0,1/1,1,一般零售,20260825
1,000931,中 关 村,10.019646644592285,5.6,616654400,4205765379.2,4217511065.6,14.989714622497559,89005666,092500,143957,1,3/3,3,化学制药,20260824
2,000017,深中华A,9.98593521118164,7.82,69120996,3447227656.82,5389426136.96,2.0051183700561523,180589590,092500,092500,0,3/3,3,饰品,20260824
3,000065,北方国际,10.033076286315918,9.98,825797040,10628885358.54,11591192756.800001,7.800812721252441,73901500,092500,135606,6,1/1,1,专业工程,20260824
4,002015,协鑫能科,10.035335540771484,15.57,494260512,25275164239.98,25275164146.56,1.9555184841156006,348193467,092500,092500,0,1/1,1,电力,20260824
5,000925,众合科技,10.061349868774414,8.97,105717890,6020238310.71,6067037608.320001,1.7560416460037231,169076265,092500,092500,0,1/1,1,轨交设备,20260824
6,002906,华阳集团,10.01558780670166,28.23,62595480,14812318630.59,14818464499.2,0.4225907027721405,325742046,092500,092500,0,1/1,1,汽车零部,20260824
7,002084,海鸥住工,10.027854919433594,3.95,19296785,2545938024.4,2551921389.6,0.7579439878463745,236239775,092500,092500,0,1/1,1,家居用品,20260824
8,002445,中南文化,10.130719184875488,3.37,16167218,7974276731.51,8009167396.320001,0.20274211466312408,198607600,092500,092500,0,1/1,1,通用设备,20260824
9,600785,新华百货,9.958932876586914,10.71,169637652,3383115412.32,3383115412.32,5.015392780303955,74140264,092501,093116,1,2/2,2,一般零售,20260824
10,600604,市北高新,10.022271156311035,4.94,139040865,6952826731.76,9254125712.0,2.000519037246704,65737143,093000,093000,0,1/1,1,房地产开,20260824
11,002412,汉森制药,10.00981330871582,11.21,403946816,5580842450.0,5640872000.0,7.332803249359131,249630535,093006,093006,0,4/4,4,中药Ⅱ,20260824
12,601212,白银有色,10.016420364379883,6.7,1457887760,49611989223.700005,49611988480.0,2.9518795013427734,303296109,093045,093618,2,2/2,2,工业金属,20260824
13,002017,东信和平,9.979352951049805,15.98,684374144,9271154776.22,9275301825.92,7.44802713394165,51929742,093100,094518,5,2/2,2,通信设备,20260824
14,603958,哈森股份,10.024331092834473,22.61,965030064,4959729600.0,4959729600.0,19.913835525512695,52624775,093138,142646,3,6/5,3,服装家纺,20260824
15,003040,楚天龙,10.007819175720215,14.07,700507536,6427883130.06,6488183069.76,11.153006553649902,32440579,093157,102654,7,2/2,2,通信设备,20260824
16,001268,联合精密,10.00981330871582,22.42,129573980,2115049373.14,3378753794.1400003,6.221759796142578,43818993,093227,111324,1,1/1,1,家电零部,20260824
17,605286,同力天启,9.991974830627441,27.41,123464208,4604880000.0,4604880000.0,2.7201833724975586,139004113,093250,093308,1,1/1,1,专用设备,20260824
18,000620,盈新发展,10.158730506896973,3.47,1456230544,16210968388.050001,20375198632.960003,9.124317169189453,251117654,093357,094942,1,1/1,1,房地产开,20260824
19,603200,上海洗霸,10.008434295654297,39.13,130284373,6866536430.39,6866536430.39,1.924377679824829,41106065,093442,093442,0,1/1,1,环境治理,20260824
20,002277,友阿股份,10.085470199584961,6.44,530373392,8978472832.0,8978472832.0,5.961277961730957,45251703,093506,144454,5,1/1,1,一般零售,20260824
21,600594,益佰制药,9.946236610412598,4.09,209386557,3208171051.0,3208171067.3599997,6.601603031158447,37290906,093519,095922,2,1/1,1,中药Ⅱ,20260824
22,301152,天力锂能,20.020586013793945,23.32,324645248,1655235107.24,2769016963.2400002,20.0224609375,24870780,093530,100454,4,1/1,1,电池,20260824
23,603089,正裕工业,10.031347274780273,10.53,111102288,2527550312.04,2903323512.96,4.494946002960205,26984441,093613,093613,0,7/4,1,汽车零部,20260824
24,600613,神奇制药,10.0,9.9,937738752,4745267782.2,5287309156.8,20.356971740722656,93698837,093629,093844,1,8/6,1,化学制药,20260824
25,603032,德新科技,10.010881423950195,20.22,171616655,4708865952.0,4715858028.0,3.7020957469940186,48995082,093710,093710,0,1/1,1,电池,20260824
26,002580,圣阳股份,9.979101181030273,21.05,1205842672,9521731740.0,9553942281.6,12.827672958374023,188619367,093733,094145,1,1/1,1,电池,20260824
27,002882,金龙羽,10.0,23.76,332816752,5868483302.88,10285704000.0,5.773613452911377,22778712,093912,093912,0,1/1,1,电网设备,20260824
28,000723,美锦能源,9.887005805969238,3.89,697970720,17097234803.380001,17129624087.04,4.14756965637207,30298031,094003,094403,1,4/2,1,焦炭Ⅱ,20260824
29,002041,登海种业,10.043196678161621,10.19,450444064,8967200000.0,8967200000.0,5.1568450927734375,102201624,094412,094412,0,1/1,1,种植业,20260824
30,605198,安德利,10.0,64.79,323766816,17528027440.0,21652040520.000004,1.8804025650024414,55363055,094720,095129,1,1/1,1,农产品加,20260824
31,003035,南网能源,9.980806350708008,5.73,467651808,21704545449.510002,21704545432.320004,2.1831259727478027,67983585,094806,110709,3,1/1,1,电力,20260824
32,603105,芯能科技,9.943181991577148,7.74,249264831,3870088042.5,3870088050.2400002,6.541827201843262,60997392,095038,110356,1,1/1,1,电力,20260824
33,600508,上海能源,10.022271156311035,9.88,346728224,9996635376.0,9996635376.0,3.5398504734039307,74277237,095249,103443,2,1/1,1,煤炭开采,20260824
34,601700,风范股份,9.985734939575195,7.71,1221491328,8779818783.0,8779818752.16,14.542915344238281,50322784,095405,095405,0,16/9,1,电网设备,20260824
35,002651,利君股份,9.961685180664062,8.61,289523776,4868641949.009999,8898090600.0,6.118129253387451,69227594,095551,095551,0,1/1,1,航空装备,20260824
36,603330,天洋新材,10.03009033203125,10.97,1233974096,4461644133.1,4746429918.56,28.748992919921875,49273510,100452,110922,7,9/6,2,塑料,20260824
37,002172,澳洋健康,9.90099048614502,4.44,519433216,3397224841.2000003,3399851713.92,16.141847610473633,58956113,100703,100703,0,9/6,1,医疗服务,20260824
38,603565,中谷物流,10.008136749267578,13.52,731250400,28392853152.559998,28392853166.079998,2.616997718811035,75877836,101223,143841,1,1/1,1,航运港口,20260824
39,002716,湖南白银,9.980806350708008,11.46,6608849664,26615571224.04,32352595814.4,25.329517364501953,156651576,101430,145018,2,2/2,2,贵金属,20260824
40,600367,红星发展,10.005766868591309,38.15,2781079056,12283276893.3,13014143682.4,23.49808120727539,91482212,102611,140305,10,1/1,1,化学原料,20260824
41,300313,天山生物,20.0,15.36,639508496,3031338839.04,3683005347.8399997,23.494287490844727,23144448,105842,105842,0,6/3,1,养殖业,20260824
42,601083,锦江航运,9.983221054077148,13.11,563987472,2544913200.0,16965913200.0,22.63522720336914,17050866,130052,133513,1,1/1,1,航运港口,20260824
43,600610,中毅达,10.038119316101074,8.66,696790720,6137573265.3,9277238105.28,11.99840259552002,64715244,131811,131811,0,4/2,1,化学原料,20260824
44,600272,开开实业,10.0,18.15,884506560,2904000000.0,4767132801.75,31.8587646484375,17932200,133354,141527,4,13/7,1,医药商业,20260824
45,002052,同洲电子,10.060606002807617,9.08,280641488,6259635367.4,6832152439.68,4.672367572784424,50446146,140503,140503,0,1/1,1,其他电源,20260824
46,600403,大有能源,9.939759254455566,7.3,1039822368,17452930534.6,17452930520.0,6.199392795562744,109480676,141658,141658,0,4/2,1,煤炭开采,20260824
1,002412,汉森制药,10.043196678161621,10.19,229530341,5073040550.0,5127608000.0,4.52451229095459,150393618,092500,092500,0,3/3,3,中药Ⅱ,20260821
2,000017,深中华A,10.061920166015625,7.11,294182288,3134244071.61,4900104838.08,9.430132865905762,39809601,092500,093909,1,2/2,2,饰品,20260821
3,002038,双鹭药业,9.937888145446777,7.08,414613840,6031532117.28,7273638000.0,6.875837326049805,127471619,092500,093906,1,2/2,2,化学制药,20260821
4,002209,达 意 隆,10.033445358276367,13.16,206290574,2077290050.08,2691615458.0,9.93818187713623,23922248,092500,094236,1,1/1,1,专用设备,20260821
5,600785,新华百货,10.056497573852539,9.74,49663325,3076708134.08,3076708134.08,1.614170789718628,136694237,092502,092502,0,1/1,1,一般零售,20260821
6,688356,键凯科技,20.0,107.34,351028208,6510246138.0,6510246138.0,5.391934394836426,472387024,092504,092504,0,2/2,2,化学制药,20260821
7,000931,中 关 村,9.935205459594727,5.09,318517408,3822740317.88,3833416307.8399997,8.352328300476074,28100948,093000,094409,1,2/2,2,化学制药,20260821
8,601177,杭齿前进,10.015772819519043,13.95,128693980,5613710175.0,5687603380.799999,2.2931883335113525,38831220,093002,093002,0,1/1,1,通用设备,20260821
9,000710,贝瑞基因,10.03201675415039,10.31,591543040,3459287060.98,3644806376.32,17.333370208740234,75897065,093003,094833,2,2/2,2,医疗服务,20260821
10,003040,楚天龙,9.974205017089844,12.79,397633808,5843114799.82,5897929030.719999,6.819206237792969,86539698,093003,094033,2,1/1,1,通信设备,20260821
11,603958,哈森股份,10.010706901550293,20.55,313260448,4507848000.0,4507848000.0,6.9939961433410645,57480405,093039,093357,2,5/4,2,服装家纺,20260821
12,603333,福华尚纬,10.055866241455078,9.85,182185418,6122046722.099999,6122046702.4,2.9935343265533447,58961115,093105,093150,1,1/1,1,电网设备,20260821
13,002686,亿利达,9.983633041381836,6.72,237551515,3512737925.7599998,3805126993.92,6.814033031463623,33017712,093157,094554,2,1/1,1,通用设备,20260821
14,002971,和远气体,10.007080078125,46.61,323853600,7504421889.059999,9817231250.0,4.408772945404053,120107677,093200,093200,0,1/1,1,化学制品,20260821
15,603626,科森科技,10.029498100280762,18.65,800520928,10348506218.5,10348506330.4,7.867527008056641,144720270,093421,112015,2,2/2,2,消费电子,20260821
16,603095,越剑智能,10.021629333496094,15.26,116838526,3941187992.0,3941187992.0,3.028225898742676,65965378,093536,093536,0,8/4,1,专用设备,20260821
17,600460,士兰微,9.990806579589844,35.89,2699276816,59723538517.05,59723538337.6,4.633241176605225,483488617,093609,093609,0,1/1,1,半导体,20260821
18,603079,圣达生物,10.039215087890625,14.03,160811789,2652085624.72,2652085624.72,6.300671577453613,267394964,093729,093729,0,6/3,1,化学制品,20260821
19,603318,水发燃气,10.034602165222168,9.54,416796176,4379536614.96,5291582480.639999,9.625664710998535,38095051,093826,093856,1,1/1,1,燃气Ⅱ,20260821
20,603052,可川科技,10.005370140075684,61.46,271758768,11548166951.72,11548166951.72,2.4086990356445312,157220826,094050,094050,0,1/1,1,消费电子,20260821
21,601212,白银有色,9.9277982711792,6.09,2015909280,45095076771.99,45095076096.0,4.543975830078125,138522531,094119,100810,4,1/1,1,工业金属,20260821
22,002536,飞龙股份,10.0,46.97,1653153392,25613805762.93,26997693159.36,6.593226909637451,241451210,094133,094133,0,1/1,1,汽车零部,20260821
23,603803,瑞斯康达,10.00971794128418,11.32,261119318,4809681865.24,4809681808.64,5.583726406097412,77434312,094314,094314,0,1/1,1,通信设备,20260821
24,002396,星网锐捷,10.016583442687988,33.17,2406313232,25123459066.02,25227588386.56,9.801044464111328,239018840,094430,104445,1,1/1,1,通信设备,20260821
25,003018,金富科技,9.997443199157715,43.02,376032224,12239687010.060001,13506128311.68,3.1604175567626953,58269686,094515,094515,0,1/1,1,包装印刷,20260821
26,002017,东信和平,9.992429733276367,14.53,470577312,8429904812.17,8433675565.12,5.699089050292969,30427273,094554,104157,3,1/1,1,通信设备,20260821
27,600397,江钨装备,10.006064414978027,18.14,1812964032,17957872259.48,17957872368.32,10.35189437866211,115029368,094816,112049,3,1/1,1,专用设备,20260821
28,603065,宿迁联盛,10.031745910644531,17.33,585270272,7260708022.759999,7260707953.44,8.27791976928711,16865556,094943,100246,2,4/2,1,化学制品,20260821
29,603045,福达合金,9.992313385009766,57.24,477820944,7752880672.2,7752880672.2,6.307802677154541,69409224,095612,100806,1,1/1,1,金属新材,20260821
30,300839,博汇股份,20.019248962402344,12.47,225948952,3531272033.06,3593030181.92,6.74155855178833,44995501,095618,095618,0,1/1,1,炼化及贸,20260821
31,600353,旭光电子,10.0,38.28,3782619184,31726891166.52,31726890898.56,12.329224586486816,107624602,095619,105143,4,6/4,1,其他电子,20260821
32,002655,共达电声,9.988351821899414,37.77,1201894592,13720787217.000002,13770904532.160002,9.012497901916504,112784997,095733,100403,1,1/1,1,消费电子,20260821
33,002988,豪美新材,9.990876197814941,24.11,280388784,6022786398.559999,6022786398.559999,4.749703884124756,14796307,100639,101848,3,1/1,1,工业金属,20260821
34,603330,天洋新材,10.044150352478027,9.97,1127323856,4054930903.1000004,4313756270.56,28.838470458984375,36467169,100644,104320,10,8/5,1,塑料,20260821
35,002192,融捷股份,9.996966361999512,72.51,1971905872,18788620148.91,18827598769.530003,10.75625228881836,80008476,101545,132651,4,1/1,1,能源金属,20260821
36,300214,日科化学,20.0,12.9,790411152,5997243720.6,5997243643.2,14.1696138381958,33102690,101736,143436,1,1/1,1,化学制品,20260821
37,688137,近岸蛋白,20.00296401977539,80.99,794653568,5662614518.469999,5662614518.469999,15.122529983520508,27153112,101819,102619,2,2/2,2,生物制品,20260821
38,600577,精达股份,10.038119316101074,8.66,1025608080,19327512167.08,19327512149.760002,5.4658002853393555,139346154,103910,110334,1,1/1,1,电网设备,20260821
39,002716,湖南白银,10.031679153442383,10.42,4312985600,24200196523.079998,29416583628.8,18.292190551757812,163236802,104036,132336,1,1/1,1,贵金属,20260821
40,000628,高新发展,9.99272346496582,45.35,731645344,8718019829.75,15975898000.0,8.720420837402344,116098040,110042,110042,0,1/1,1,房屋建设,20260821
41,002903,宇环数控,10.009780883789062,33.74,857018768,3629275119.26,5252019010.0,24.663387298583984,51301670,110212,110212,0,2/2,2,通用设备,20260821
42,002449,国星光电,9.953344345092773,7.07,305651200,4372633584.83,4372633577.76,7.121939182281494,41063592,112951,131957,3,1/1,1,光学光电,20260821
43,688328,深科达,19.994733810424805,91.16,1103203328,8610635852.199999,8610635852.199999,13.532352447509766,121109615,130226,135426,1,1/1,1,专用设备,20260821
44,003031,中瓷电子,9.997676849365234,142.04,2202510032,48315857099.84,64067548802.56,4.7383880615234375,134898370,131230,131815,1,6/3,1,通信设备,20260821
45,600110,诺德股份,10.040983200073242,10.74,2285226624,18635843209.68,18635843166.72,12.695115089416504,185503428,132708,141702,1,1/1,1,电池,20260821
46,603758,秦安股份,10.009354591369629,11.76,383461392,5093444736.24,5093444724.48,7.971820831298828,34234536,133631,133631,0,11/6,1,汽车零部,20260821
47,000603,盛达资源,10.006010055541992,36.61,3354818496,24408485902.989998,25259777683.84,14.267595291137695,42009975,135645,140024,3,1/1,1,贵金属,20260821
48,002638,勤上股份,10.133333206176758,4.13,317387504,5586568437.17,5933134673.76,5.900334358215332,32699275,141106,141106,0,4/2,1,照明设备,20260821
49,002045,国光电器,10.024154663085938,9.11,490236848,5117313675.0199995,5124221368.96,9.886504173278809,110878037,142630,142630,0,1/1,1,消费电子,20260821
50,002491,通鼎互联,10.015567779541016,21.2,7263185920,24941138475.2,26075883315.2,30.457759857177734,151230136,142709,144954,2,2/2,2,通信设备,20260821
51,300016,北陆药业,20.0,10.44,1230292512,5868990207.719999,6072840760.32,22.65367317199707,56110750,143009,143009,0,1/1,1,化学制药,20260821
52,002886,沃特股份,9.994821548461914,21.24,350051264,4440820203.36,5590443720.599999,8.295536041259766,103426056,143230,143230,0,1/1,1,塑料,20260821
53,002631,德尔未来,10.034602165222168,9.54,376896752,7570680238.079999,7606078675.199999,5.176490306854248,111458682,143454,143454,0,1/1,1,家居用品,20260821
54,301591,肯特股份,20.012706756591797,37.78,381200704,1688567579.44,4131469680.0,24.903371810913086,92171488,143727,143727,0,1/1,1,塑料,20260821
1,002412,汉森制药,9.97624683380127,9.26,40263425,4610044700.0,4659632000.0,0.8733847141265869,234275203,092500,092500,0,2/2,2,中药Ⅱ,20260820
2,000931,中 关 村,9.97624683380127,4.63,53753740,3477266733.16,3486977898.88,1.545861840248108,94679893,092500,092500,0,1/1,1,化学制药,20260820
3,002038,双鹭药业,10.085470199584961,6.44,109523779,5486308875.04,6616134000.0,1.996310830116272,119118104,092500,092500,0,1/1,1,化学制药,20260820
4,300006,莱美药业,20.0,5.94,332679168,6271576134.120001,6272112528.0,5.304554462432861,290851606,092500,092500,0,1/1,1,化学制药,20260820
5,300142,沃森生物,20.0,15.12,1014376480,23846327391.6,24182149985.28,4.253805637359619,805570239,092500,092500,0,1/1,1,生物制品,20260820
6,688185,康希诺,20.003725051879883,64.43,212586914,7369046011.43,15917032098.430002,2.8848633766174316,432346626,092501,092501,0,1/1,1,生物制品,20260820
7,688658,悦康药业,19.984508514404297,15.49,205507689,6970500000.0,6970500000.0,2.948248863220215,94567363,092502,092502,0,1/1,1,化学制药,20260820
8,688356,键凯科技,20.002681732177734,89.45,51894775,5425205115.0,5425205115.0,0.9565495252609253,765440108,092502,092502,0,1/1,1,化学制药,20260820
9,688276,百克生物,20.012828826904297,18.71,121420828,7739533658.58,7739533696.0,1.5688390731811523,65362954,092502,092502,0,1/1,1,生物制品,20260820
10,688137,近岸蛋白,20.003555297851562,67.49,155992742,4718728902.969999,4718728902.969999,3.305821180343628,208871493,092504,092504,0,1/1,1,生物制品,20260820
11,001277,速达股份,10.009099960327148,36.27,222483222,1652079966.0300002,2756520000.0,13.562251091003418,223202388,093000,093727,3,2/2,2,专用设备,20260820
12,002399,海普瑞,10.04878044128418,11.28,98805010,14068435221.119999,16551101226.24,0.7043498754501343,102834796,093000,093133,1,1/1,1,化学制药,20260820
13,300122,智飞生物,19.966859817504883,14.48,892674496,20479154471.04,34662075493.12,4.359419822692871,173654962,093000,093000,0,1/1,1,生物制品,20260820
